Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","1988","1988","100 g/ha","157087","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","1989","1989","100 g/ha","147728","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","1990","1990","100 g/ha","154065","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","1991","1991","100 g/ha","152297","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","1992","1992","100 g/ha","154883","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","1993","1993","100 g/ha","157451","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","1994","1994","100 g/ha","159821","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","1995","1995","100 g/ha","178736","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","1996","1996","100 g/ha","191029","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","1997","1997","100 g/ha","190941","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","1998","1998","100 g/ha","198764","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","1999","1999","100 g/ha","192654","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2000","2000","100 g/ha","197684","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2001","2001","100 g/ha","190129","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2002","2002","100 g/ha","183050","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2003","2003","100 g/ha","187321","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2004","2004","100 g/ha","190983","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2005","2005","100 g/ha","186369","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2006","2006","100 g/ha","208331","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2007","2007","100 g/ha","180486","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2008","2008","100 g/ha","183197","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2009","2009","100 g/ha","207350","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2010","2010","100 g/ha","186104","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2011","2011","100 g/ha","207507","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2012","2012","100 g/ha","227537","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2013","2013","100 g/ha","210063","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2014","2014","100 g/ha","213402","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2015","2015","100 g/ha","209771","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2016","2016","100 g/ha","210600","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2017","2017","100 g/ha","315338","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2018","2018","100 g/ha","262008","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2019","2019","100 g/ha","263370","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2020","2020","100 g/ha","265593","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5419","Yield","F1735","Vegetables Primary","2021","2021","100 g/ha","259290","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1961","1961","100 g/ha","28726","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1962","1962","100 g/ha","37769","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1963","1963","100 g/ha","29361","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1964","1964","100 g/ha","36274","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1965","1965","100 g/ha","32122","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1966","1966","100 g/ha","33057","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1967","1967","100 g/ha","39834","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1968","1968","100 g/ha","38522","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1969","1969","100 g/ha","36514","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1970","1970","100 g/ha","36925","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1971","1971","100 g/ha","42829","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1972","1972","100 g/ha","40796","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1973","1973","100 g/ha","41983","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1974","1974","100 g/ha","47669","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1975","1975","100 g/ha","42569","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1976","1976","100 g/ha","45302","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1977","1977","100 g/ha","40044","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1978","1978","100 g/ha","48158","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1979","1979","100 g/ha","50784","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1980","1980","100 g/ha","46237","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1981","1981","100 g/ha","49481","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1982","1982","100 g/ha","52799","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1983","1983","100 g/ha","50710","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1984","1984","100 g/ha","61629","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1985","1985","100 g/ha","57206","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1986","1986","100 g/ha","50907","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1987","1987","100 g/ha","50432","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1988","1988","100 g/ha","63289","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1989","1989","100 g/ha","67809","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1990","1990","100 g/ha","59839","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1991","1991","100 g/ha","61036","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1992","1992","100 g/ha","58774","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1993","1993","100 g/ha","62090","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1994","1994","100 g/ha","58076","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1995","1995","100 g/ha","60688","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1996","1996","100 g/ha","67068","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1997","1997","100 g/ha","64070","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1998","1998","100 g/ha","66410","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","1999","1999","100 g/ha","56431","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2000","2000","100 g/ha","64022","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2001","2001","100 g/ha","60119","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2002","2002","100 g/ha","62698","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2003","2003","100 g/ha","50865","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2004","2004","100 g/ha","67325","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2005","2005","100 g/ha","63004","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2006","2006","100 g/ha","61650","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2007","2007","100 g/ha","64185","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2008","2008","100 g/ha","64131","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2009","2009","100 g/ha","65783","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2010","2010","100 g/ha","60939","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2011","2011","100 g/ha","68746","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2012","2012","100 g/ha","64643","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2013","2013","100 g/ha","59456","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2014","2014","100 g/ha","70446","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2015","2015","100 g/ha","64319","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2016","2016","100 g/ha","51546","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2017","2017","100 g/ha","68002","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2018","2018","100 g/ha","63323","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2019","2019","100 g/ha","65808","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2020","2020","100 g/ha","69780","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1717","Cereals, primary","2021","2021","100 g/ha","55267","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1961","1961","100 g/ha","375450","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1962","1962","100 g/ha","448499","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1963","1963","100 g/ha","380750","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1964","1964","100 g/ha","419927","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1965","1965","100 g/ha","329464","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1966","1966","100 g/ha","295865","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1967","1967","100 g/ha","432282","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1968","1968","100 g/ha","312730","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1969","1969","100 g/ha","391575","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1970","1970","100 g/ha","327933","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1971","1971","100 g/ha","312398","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1972","1972","100 g/ha","251209","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1973","1973","100 g/ha","350253","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1974","1974","100 g/ha","227329","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1975","1975","100 g/ha","335252","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1976","1976","100 g/ha","264057","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1977","1977","100 g/ha","258600","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1978","1978","100 g/ha","271781","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1979","1979","100 g/ha","363137","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1980","1980","100 g/ha","286703","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1981","1981","100 g/ha","253873","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1982","1982","100 g/ha","466052","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1983","1983","100 g/ha","326183","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1984","1984","100 g/ha","354799","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1985","1985","100 g/ha","203031","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1986","1986","100 g/ha","253287","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1987","1987","100 g/ha","169441","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1988","1988","100 g/ha","279100","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1989","1989","100 g/ha","214664","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1990","1990","100 g/ha","220756","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1991","1991","100 g/ha","208138","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1992","1992","100 g/ha","360398","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1993","1993","100 g/ha","258896","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1994","1994","100 g/ha","248620","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1995","1995","100 g/ha","232222","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1996","1996","100 g/ha","291449","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1997","1997","100 g/ha","204575","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1998","1998","100 g/ha","347260","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","1999","1999","100 g/ha","225762","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2000","2000","100 g/ha","308171","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2001","2001","100 g/ha","199966","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2002","2002","100 g/ha","224953","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2003","2003","100 g/ha","207856","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2004","2004","100 g/ha","245387","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2005","2005","100 g/ha","195960","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2006","2006","100 g/ha","216946","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2007","2007","100 g/ha","239645","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2008","2008","100 g/ha","204515","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2009","2009","100 g/ha","227454","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2010","2010","100 g/ha","181809","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2011","2011","100 g/ha","260750","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2012","2012","100 g/ha","198156","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2013","2013","100 g/ha","178534","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2014","2014","100 g/ha","204074","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2015","2015","100 g/ha","183596","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2016","2016","100 g/ha","197618","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2017","2017","100 g/ha","138556","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2018","2018","100 g/ha","249402","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2019","2019","100 g/ha","183338","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2020","2020","100 g/ha","198156","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1738","Fruit Primary","2021","2021","100 g/ha","160255","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","1991","1991","100 g/ha","18064","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","1992","1992","100 g/ha","16617","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","1993","1993","100 g/ha","17979","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","1994","1994","100 g/ha","15085","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","1995","1995","100 g/ha","18752","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","1996","1996","100 g/ha","18848","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","1997","1997","100 g/ha","20079","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","1998","1998","100 g/ha","18609","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","1999","1999","100 g/ha","16438","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2000","2000","100 g/ha","18063","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2001","2001","100 g/ha","16722","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2002","2002","100 g/ha","18503","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2003","2003","100 g/ha","16682","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2004","2004","100 g/ha","19490","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2005","2005","100 g/ha","18740","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2006","2006","100 g/ha","17189","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2007","2007","100 g/ha","17144","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2008","2008","100 g/ha","17379","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2009","2009","100 g/ha","18340","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2010","2010","100 g/ha","18168","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2011","2011","100 g/ha","19343","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2012","2012","100 g/ha","17975","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2013","2013","100 g/ha","18194","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2014","2014","100 g/ha","22294","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2015","2015","100 g/ha","20145","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2016","2016","100 g/ha","19050","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2017","2017","100 g/ha","21388","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2018","2018","100 g/ha","18978","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2019","2019","100 g/ha","17490","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2020","2020","100 g/ha","20136","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1841","Oilcrops, Cake Equivalent","2021","2021","100 g/ha","17293","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1971","1971","100 g/ha","30000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1972","1972","100 g/ha","33333","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1973","1973","100 g/ha","34722","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1974","1974","100 g/ha","38168","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1975","1975","100 g/ha","33119","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1976","1976","100 g/ha","20000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1977","1977","100 g/ha","36364","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1978","1978","100 g/ha","40000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1979","1979","100 g/ha","33333","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1980","1980","100 g/ha","35714","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1981","1981","100 g/ha","31579","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1982","1982","100 g/ha","36000","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1983","1983","100 g/ha","40829","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1984","1984","100 g/ha","46700","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1985","1985","100 g/ha","41630","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1986","1986","100 g/ha","40301","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1987","1987","100 g/ha","38501","E","Estimated value",""
"QCL","Crops and livestock products","756","Switzerland","5419","Yield","F1726","Pulses, Total","1988","1988","100 g/ha","45485","E","Estimated value",""
